Data,RSI_14
2023-03-16,34.168187535328954
2023-03-17,36.864947799720184
2023-03-20,33.39257007278407
2023-03-21,38.496966360019925
2023-03-22,38.03196800438742
2023-03-23,34.65138606101
2023-03-24,34.54117044132528
2023-03-27,39.32162298355851
2023-03-28,43.745874766255234
2023-03-29,46.83165363293206
2023-03-30,47.56054755081689
2023-03-31,42.962022264045785
2023-04-03,52.93279541677828
2023-04-04,50.82458207930176
2023-04-05,51.62265593468124
2023-04-06,48.249528327492435
2023-04-10,53.04095021356231
2023-04-11,61.618642671619526
2023-04-12,62.85519711024926
2023-04-13,63.99098225611974
2023-04-14,65.68589276723412
2023-04-17,68.16058839942778
2023-04-18,71.86574042482027
2023-04-19,61.91753513373114
2023-04-20,63.02009777251219
2023-04-24,66.08652845422642
2023-04-25,64.88767108840068
2023-04-26,61.107297762375204
2023-04-27,54.454025442320905
2023-04-28,58.04393641758467
2023-05-02,48.70390715864988
2023-05-03,48.02179681146649
2023-05-04,51.394068962853176
2023-05-05,59.09773203287191
2023-05-08,62.50415155184819
2023-05-09,63.006856006595996
2023-05-10,62.2873997066529
2023-05-11,67.91053612484274
2023-05-12,72.01066817335864
2023-05-15,65.58897851527922
2023-05-16,68.8256108997344
2023-05-17,62.495262795341894
2023-05-18,63.31289531805497
2023-05-19,63.970805783049144
2023-05-22,60.78450699394144
2023-05-23,64.7636262797376
2023-05-24,67.100406416885
2023-05-25,64.78691119185028
2023-05-26,66.868741837497
2023-05-29,65.54099777947127
2023-05-30,61.945639302888175
2023-05-31,58.835712477695665
2023-06-01,64.77345208848885
2023-06-02,66.1619422973067
2023-06-05,68.00510500007573
2023-06-06,71.20548533410945
2023-06-07,75.14695792703554
2023-06-09,80.07838041549007
2023-06-12,81.5819063603916
2023-06-13,79.4916186092356
2023-06-14,83.06085285381974
2023-06-15,75.0255961558234
2023-06-16,75.91429595579923
2023-06-19,78.4413817178293
2023-06-20,78.89986882765936
2023-06-21,82.4056403469286
2023-06-22,78.07039174497037
2023-06-23,66.01831999288342
2023-06-26,68.76402385683365
2023-06-27,66.6216273150685
2023-06-28,67.88915110946306
2023-06-29,68.46940796981711
2023-06-30,56.19664299066331
2023-07-03,59.08961632824159
2023-07-04,59.47908208081601
2023-07-05,59.11544129176461
2023-07-06,55.34971423030779
2023-07-07,54.15137336837045
2023-07-10,54.57502062554469
2023-07-11,51.14001557471544
2023-07-12,51.26236975153498
2023-07-13,55.02253416457751
2023-07-14,49.81545561258969
2023-07-17,49.300130065145105
2023-07-18,47.83465776195566
2023-07-19,50.43124014772265
2023-07-20,50.72472875224661
2023-07-21,55.923992510237134
2023-07-24,60.95967665375895
2023-07-25,65.68444492088389
2023-07-26,65.68444492088389
2023-07-27,49.66596644879194
2023-07-28,52.55059836522921
2023-07-31,61.254860571758385
2023-08-01,56.929244400732685
2023-08-02,56.43871933420987
2023-08-03,58.91665282393999
2023-08-04,51.40708401647152
2023-08-07,52.76653358304726
2023-08-08,52.98445651181617
2023-08-09,54.78183966832611
2023-08-10,56.02649102049905
2023-08-11,55.4290102406963
2023-08-14,56.05980373389287
2023-08-15,57.981062792309
2023-08-16,63.28308322221803
2023-08-17,62.00098929176392
2023-08-18,62.584092121760484
2023-08-21,59.8162899443682
2023-08-22,63.31107710276547
2023-08-23,73.43944298567702
2023-08-24,72.68127268793201
2023-08-25,69.7723209682536
2023-08-28,71.79824674988842
2023-08-29,72.19956143811872
2023-08-30,73.4214891910641
2023-08-31,63.93845527860679
2023-09-01,68.42394664183239
2023-09-04,64.12884167442112
2023-09-05,70.45375993970843
2023-09-06,71.17398012607055
2023-09-08,69.71000779331695
2023-09-11,69.32609459395273
2023-09-12,70.29507230021723
2023-09-13,63.42922473519518
2023-09-14,68.93705505762455
2023-09-15,69.02221383837345
2023-09-18,70.50269456468882
2023-09-19,70.94255566990576
2023-09-20,71.49192826128873
2023-09-21,63.51687073105775
2023-09-22,65.63673380717884
2023-09-25,67.25440749963693
2023-09-26,56.71225045469016
2023-09-27,64.72421668955832
2023-09-28,63.86410685575978
2023-09-29,65.16044338914323
2023-10-02,58.86298795671018
2023-10-03,57.20901751543754
2023-10-04,44.43519633334228
2023-10-05,45.53800694988841
2023-10-06,52.40478352325643
2023-10-09,62.044183869316136
2023-10-10,63.46435067143551
2023-10-11,62.62322692590982
2023-10-13,68.66166274306245
2023-10-16,70.43950045951723
2023-10-17,74.30759180555262
2023-10-18,77.07050390082722
2023-10-19,75.29691343279413
2023-10-20,70.22111518519273
2023-10-23,51.59883171118534
2023-10-24,54.36993947481044
2023-10-25,55.337475510988575
2023-10-26,52.92059328443072
2023-10-27,51.25170113895323
2023-10-30,48.94310852158198
2023-10-31,46.76530495547971
2023-11-01,49.48835649086536
2023-11-03,52.310031813401544
2023-11-06,52.09389980357173
2023-11-07,47.739295862131215
2023-11-08,42.76299528661603
2023-11-09,48.24411346088113
2023-11-10,47.17382528964076
2023-11-13,53.97182391280145
2023-11-14,56.954553059528145
2023-11-16,52.236901080734874
2023-11-17,58.974009714621175
2023-11-20,59.127310341808204
2023-11-21,57.17175551842809
2023-11-22,56.69660123293579
2023-11-23,56.79327955798897
2023-11-24,57.508422264437975
2023-11-27,55.39263809994003
2023-11-28,59.55867677914459
2023-11-29,55.681534037731055
2023-11-30,60.68368255530913
2023-12-01,58.22816799417899
2023-12-04,51.03330203935518
2023-12-05,49.59345233189337
2023-12-06,40.38943862917159
2023-12-07,39.85835162618631
2023-12-08,49.10703240729167
2023-12-11,48.17451218998305
2023-12-12,46.080386019071845
2023-12-13,50.16318962574521
2023-12-14,55.82398643641964
2023-12-15,56.309837309592915
2023-12-18,59.38828943903297
2023-12-19,62.085472076865926
2023-12-20,62.881907666865544
2023-12-21,62.97497185163038
2023-12-22,65.31622301741626
2023-12-26,68.95276547023154
2023-12-27,69.11496760342317
2023-12-28,67.40831814275819
2024-01-02,70.85313568125278
2024-01-03,76.53008046035741
2024-01-04,72.25106288550882
2024-01-05,72.72998919134136
2024-01-08,68.88870617912093
2024-01-09,64.68399428838148
2024-01-10,60.384101631633094
2024-01-11,62.83972777185888
2024-01-12,63.54941777920961
2024-01-15,66.41139645131096
2024-01-16,60.42150359051614
2024-01-17,57.78041570538589
2024-01-18,55.96908836061225
2024-01-19,53.50588054262792
2024-01-22,55.34032739080182
2024-01-23,59.80694127442044
2024-01-24,56.07643049941004
2024-01-25,66.80190720457483
2024-01-26,70.55807181285256
2024-01-29,73.52108009137906
2024-01-30,70.30392527911242
2024-01-31,71.02262940641714
2024-02-01,76.07382387691615
2024-02-02,69.76781593581721
2024-02-05,70.64142604671986
2024-02-06,72.42375689168779
2024-02-07,75.13335001175656
2024-02-08,70.96172444143545
2024-02-09,64.62451054724932
2024-02-14,61.453176092423384
2024-02-15,68.61538779301189
2024-02-16,70.36325398295341
2024-02-19,71.28583706472767
2024-02-20,66.52786429316612
2024-02-21,66.82593009492942
2024-02-22,63.333598907027344
2024-02-23,60.23818702763919
2024-02-26,65.20863958498236
2024-02-27,64.59837082480246
2024-02-28,46.03829015649652
2024-02-29,44.24160029361119
2024-03-01,44.57437565903648
2024-03-04,43.91577391343069
2024-03-05,43.03534946212754
2024-03-06,50.61711213949306
2024-03-07,47.23212573802961
2024-03-08,27.82157979834831
2024-03-11,26.533630287149734
2024-03-12,34.675394806301455
2024-03-13,33.18438839458803
2024-03-14,32.66443945540044
2024-03-15,33.3797965221616
2024-03-18,33.488504582743744
2024-03-19,32.4065069783814
2024-03-20,37.552718992736324
2024-03-21,33.197652191333134
2024-03-22,35.974172346119076
2024-03-25,40.25304670206406
2024-03-26,38.58676422194905
2024-03-27,40.89237562811207
2024-03-28,46.82964894294988
2024-04-01,48.83367669801475
2024-04-02,54.931449308936145
2024-04-03,53.55672471184135
2024-04-04,49.81656875702623
2024-04-05,51.31859950996241
2024-04-08,54.78033670006231
2024-04-09,55.40937018327778
2024-04-10,60.7070775262816
2024-04-11,58.223892823716426
2024-04-12,55.21264178968867
2024-04-15,57.57554884611216
2024-04-16,58.7474649512871
2024-04-17,60.638969441435435
2024-04-18,61.0963549719698
2024-04-19,65.42332486793697
2024-04-22,70.38881464068292
2024-04-23,69.46793861242773
2024-04-24,67.25690244567937
2024-04-25,72.16383396566799
2024-04-26,74.50672410622632
2024-04-29,77.31517476335185
2024-04-30,75.71119852767244
2024-05-02,76.34538219412988
2024-05-03,69.50503764180613
2024-05-06,70.90854697654454
2024-05-07,73.30296119046076
2024-05-08,75.9910819895419
2024-05-09,77.60968142839545
2024-05-10,76.39637006286677
2024-05-13,76.56546113399286
2024-05-14,66.47893996583731
2024-05-15,45.40644417657699
2024-05-16,39.472151175692844
2024-05-17,36.565890028129985
2024-05-20,37.085536269133684
2024-05-21,36.69704438026123
2024-05-22,41.021849864392564
2024-05-23,38.8939893460075
2024-05-24,37.80175012561005
2024-05-27,41.46055298720398
2024-05-28,48.04343344063875
2024-05-29,47.67097793437552
2024-05-31,55.238515038566376
2024-06-03,53.490141312378235
2024-06-04,50.17050539952035
2024-06-05,50.57093835249582
2024-06-06,52.02411707815659
2024-06-07,41.43540101636462
2024-06-10,46.04075839966505
2024-06-11,47.35791261153253
2024-06-12,41.41226157107605
2024-06-13,39.24498013737895
2024-06-14,34.96407468409514
2024-06-17,36.27122022217654
