Date,MA_7
2020-01-02,
2020-01-03,
2020-01-06,
2020-01-07,
2020-01-08,
2020-01-09,
2020-01-10,8.510328837803431
2020-01-13,8.495602062770299
2020-01-14,8.47769124167306
2020-01-15,8.42754146030971
2020-01-16,8.38097367967878
2020-01-17,8.355102947780065
2020-01-20,8.339182036263603
2020-01-21,8.313311304364886
2020-01-22,8.271918160574776
2020-01-23,8.257988112313408
2020-01-24,8.248037883213588
2020-01-27,8.18873391832624
2020-01-28,8.146942274911064
2020-01-29,8.101170812334333
2020-01-30,8.074105671473912
2020-01-31,8.0406722341265
2020-02-03,7.9821640423366
2020-02-04,7.955496992383685
2020-02-05,7.969825199672154
2020-02-06,7.984949929373605
2020-02-07,7.988134384155273
2020-02-10,7.995696885245187
2020-02-11,8.036692142486572
2020-02-12,8.114304746900286
2020-02-13,8.157688208988734
2020-02-14,8.198683738708496
2020-02-17,8.205848012651716
2020-02-18,8.23848479134696
2020-02-19,8.295002801077706
2020-02-20,8.312515667506627
2020-02-21,8.273112297058105
2020-02-26,8.133409568241664
2020-02-27,7.969427926199777
2020-02-28,7.809426512037005
2020-03-02,7.681266375950405
2020-03-03,7.5021602766854425
2020-03-04,7.3815619604928155
2020-03-05,7.228326797485352
2020-03-06,7.093798228672573
2020-03-09,6.725635528564453
2020-03-10,6.415980679648263
2020-03-11,5.990901947021484
2020-03-12,5.455573558807373
2020-03-13,4.998255865914481
2020-03-16,4.512679134096418
2020-03-17,4.121431623186384
2020-03-18,3.9319772720336914
2020-03-19,3.7190401213509694
2020-03-20,3.565804822104318
2020-03-23,3.522023473467146
2020-03-24,3.4364504814147954
2020-03-25,3.4854060581752235
2020-03-26,3.540730033602034
2020-03-27,3.6207307747432167
2020-03-30,3.66729828289577
2020-03-31,3.746503046580724
2020-04-01,3.8579467364719937
2020-04-02,3.9478978429521834
2020-04-03,3.988495315824236
2020-04-06,4.043421030044556
2020-04-07,4.166805301393781
2020-04-08,4.323622805731637
2020-04-09,4.436260461807251
2020-04-13,4.540937900543213
2020-04-14,4.589495590754917
2020-04-15,4.630889143262591
2020-04-16,4.628899165562221
2020-04-17,4.6181526865277975
2020-04-20,4.563624790736607
2020-04-22,4.560838767460415
2020-04-23,4.561634881155832
2020-04-24,4.530589921133859
2020-04-27,4.5333758762904575
2020-04-28,4.59427193232945
2020-04-29,4.676660810198102
2020-04-30,4.7602435520717075
2020-05-04,4.7853184427533835
2020-05-05,4.824721813201904
2020-05-06,4.877657413482666
2020-05-07,4.917060852050781
2020-05-08,4.966016633169992
2020-05-11,4.964026519230434
2020-05-12,4.967608724321638
2020-05-13,4.975967134748187
2020-05-14,4.954474449157715
2020-05-15,4.949300357273647
2020-05-18,4.993081705910819
2020-05-19,5.001041957310268
2020-05-20,5.046813488006592
2020-05-21,5.088604858943394
2020-05-22,5.131590298243931
2020-05-25,5.214377062661307
2020-05-26,5.314676489148821
2020-05-27,5.370000294276646
2020-05-28,5.413383620125907
2020-05-29,5.4547770363943915
2020-06-01,5.500150612422398
2020-06-02,5.608808381216867
2020-06-03,5.688012940543039
2020-06-04,5.758063316345215
2020-06-05,5.844432422092983
2020-06-08,5.954284395490374
2020-06-09,6.009210586547852
2020-06-10,6.051798139299665
2020-06-12,6.019957065582275
2020-06-15,5.989310128348214
2020-06-16,5.986922195979527
2020-06-17,5.960653305053711
2020-06-18,5.923638003213065
2020-06-19,5.913687229156494
2020-06-22,5.895776544298444
2020-06-23,5.937567915235247
2020-06-24,5.949508462633405
2020-06-25,5.953488349914551
2020-06-26,5.92960752759661
2020-06-29,5.9319954599652975
2020-06-30,5.9351798466273715
2020-07-01,5.96542889731271
2020-07-02,5.981747627258301
2020-07-03,6.0207527705601285
2020-07-06,6.062146391187396
2020-07-07,6.117470400674002
2020-07-08,6.156873771122524
2020-07-09,6.180356502532959
2020-07-10,6.2121975762503485
2020-07-13,6.216177599770682
2020-07-14,6.2527948788234164
2020-07-15,6.285830089024135
2020-07-16,6.305332592555454
2020-07-17,6.308915002005441
2020-07-20,6.332796028682163
2020-07-21,6.367025375366211
2020-07-22,6.402448449816022
2020-07-23,6.389332226344517
2020-07-24,6.365071637289865
2020-07-27,6.384194987160819
2020-07-28,6.386600834982736
2020-07-29,6.40373386655535
2020-07-30,6.381861277988979
2020-07-31,6.348047937665667
2020-08-03,6.317400114876883
2020-08-04,6.279587950025286
2020-08-05,6.2787918363298685
2020-08-06,6.295508793422154
2020-08-07,6.280383859361921
2020-08-10,6.305459158761161
2020-08-11,6.340485027858189
2020-08-12,6.407352651868548
2020-08-13,6.449542931147984
2020-08-14,6.429243632725307
2020-08-17,6.404566424233573
2020-08-18,6.413720880235944
2020-08-19,6.391431535993304
2020-08-20,6.377500942775181
2020-08-21,6.340882982526507
2020-08-24,6.346057210649763
2020-08-25,6.354017802647182
2020-08-26,6.338892868586949
2020-08-27,6.304264886038644
2020-08-28,6.290334360940116
2020-08-31,6.2569001742771695
2020-09-01,6.269238880702427
2020-09-02,6.262472288949149
2020-09-03,6.262870379856655
2020-09-04,6.2907319750104636
2020-09-08,6.295110498155866
2020-09-09,6.302672931126186
2020-09-10,6.311827727726528
2020-09-11,6.272423471723284
2020-09-14,6.227845260075161
2020-09-15,6.179684707096645
2020-09-16,6.132320199693952
2020-09-17,6.1279416765485495
2020-09-18,6.084955079214914
2020-09-21,6.036396435328892
2020-09-22,5.993410382952009
2020-09-23,5.935697146824428
2020-09-24,5.885148184640067
2020-09-25,5.821464811052595
2020-09-28,5.721163272857666
2020-09-29,5.628026212964739
2020-09-30,5.576681205204555
2020-10-01,5.5388690403529575
2020-10-02,5.49070862361363
2020-10-05,5.4759819848196845
2020-10-06,5.46802146094186
2020-10-07,5.474389961787632
2020-10-08,5.5193664005824505
2020-10-09,5.526928833552769
2020-10-13,5.538073471614292
2020-10-14,5.57588529586792
2020-10-15,5.5647406578063965
2020-10-16,5.540859494890485
2020-10-19,5.530113015856061
2020-10-20,5.519764491489956
2020-10-21,5.534093175615583
2020-10-22,5.562352793557303
2020-10-23,5.586234160831997
2020-10-26,5.606135163988386
2020-10-27,5.628026281084333
2020-10-28,5.59419448035104
2020-10-29,5.558770656585693
2020-10-30,5.510212353297642
2020-11-03,5.462847505296979
2020-11-04,5.429015704563686
2020-11-05,5.41468688419887
2020-11-06,5.40951258795602
2020-11-09,5.526530878884452
2020-11-10,5.6773810386657715
2020-11-11,5.83420147214617
2020-11-12,5.924154622214181
2020-11-13,6.039978981018066
2020-11-16,6.175306456429618
