Date,MA_200
2021-04-06,6.601462683677673
2021-04-07,6.60606041431427
2021-04-08,6.609306876659393
2021-04-09,6.612386176586151
2021-04-12,6.615576922893524
2021-04-13,6.619060218334198
2021-04-14,6.623797264099121
2021-04-15,6.626886472702027
2021-04-16,6.630679569244385
2021-04-19,6.635733082294464
2021-04-20,6.6410018253326415
2021-04-22,6.64496988773346
2021-04-23,6.649062371253967
2021-04-26,6.65306156873703
2021-04-27,6.655594027042389
2021-04-28,6.659447503089905
2021-04-29,6.662101871967316
2021-04-30,6.665146291255951
2021-05-03,6.667332038879395
2021-05-04,6.669450662136078
2021-05-05,6.672407422065735
2021-05-06,6.675376558303833
2021-05-07,6.678582007884979
2021-05-10,6.681635305881501
2021-05-11,6.686200277805328
2021-05-12,6.690204589366913
2021-05-13,6.694511301517487
2021-05-14,6.699826731681823
2021-05-17,6.706106340885162
2021-05-18,6.712607591152191
2021-05-19,6.7185979533195495
2021-05-20,6.723616776466369
2021-05-21,6.729221644401551
2021-05-24,6.734944639205932
2021-05-25,6.740363228321075
2021-05-26,6.747005522251129
2021-05-27,6.753945848941803
2021-05-28,6.762469203472137
2021-05-31,6.768869457244873
2021-06-01,6.775818779468536
2021-06-02,6.784202291965484
2021-06-04,6.792573542594909
2021-06-07,6.801157836914062
2021-06-08,6.8097176933288575
2021-06-09,6.819169113636017
2021-06-10,6.828886160850525
2021-06-11,6.838542337417603
2021-06-14,6.847872610092163
2021-06-15,6.857787175178528
2021-06-16,6.868083024024964
2021-06-17,6.877161326408387
2021-06-18,6.88594206571579
2021-06-21,6.895769281387329
2021-06-22,6.906717998981476
2021-06-23,6.918052234649658
2021-06-24,6.929347145557403
2021-06-25,6.940755579471588
2021-06-28,6.9507267999649045
2021-06-29,6.960982735157013
2021-06-30,6.971487212181091
2021-07-01,6.981403172016144
2021-07-02,6.992411353588104
2021-07-05,7.0022896027565
2021-07-06,7.0113184762001035
2021-07-07,7.021228888034821
2021-07-08,7.03061152935028
2021-07-12,7.040353689193726
2021-07-13,7.050257050991059
2021-07-14,7.0592441391944885
2021-07-15,7.068078186511993
2021-07-16,7.077381048202515
2021-07-19,7.0861896443367005
2021-07-20,7.096296286582946
2021-07-21,7.106698882579804
2021-07-22,7.117391211986542
2021-07-23,7.128549690246582
2021-07-26,7.1412051177024845
2021-07-27,7.152981839179993
2021-07-28,7.165230603218078
2021-07-29,7.17877959728241
2021-07-30,7.189625639915466
2021-08-02,7.1998910093307495
2021-08-03,7.210984992980957
2021-08-04,7.220352697372436
2021-08-05,7.233592691421509
2021-08-06,7.2464305520057675
2021-08-09,7.259203321933747
2021-08-10,7.272412166595459
2021-08-11,7.286767680644989
2021-08-12,7.301477694511414
2021-08-13,7.315628266334533
2021-08-16,7.328784346580505
2021-08-17,7.340992994308472
2021-08-18,7.353211598396301
2021-08-19,7.365647122859955
2021-08-20,7.378537061214447
2021-08-23,7.393753411769867
2021-08-24,7.408960473537445
2021-08-25,7.424883961677551
2021-08-26,7.439452202320099
2021-08-27,7.45544864654541
2021-08-30,7.470918385982514
2021-08-31,7.4848895931243895
2021-09-01,7.4960408210754395
2021-09-02,7.504472918510437
2021-09-03,7.512771685123443
2021-09-06,7.522620062828064
2021-09-08,7.5291921067237855
2021-09-09,7.535653359889984
2021-09-10,7.541313269138336
2021-09-13,7.548526101112365
2021-09-14,7.554828805923462
2021-09-15,7.560034937858582
2021-09-16,7.563329901695251
2021-09-17,7.564797992706299
2021-09-20,7.566437890529633
2021-09-21,7.569377982616425
2021-09-22,7.574130380153656
2021-09-23,7.579418089389801
2021-09-24,7.5843654942512515
2021-09-27,7.588662126064301
2021-09-28,7.59144428730011
2021-09-29,7.595620849132538
2021-09-30,7.600026934146881
2021-10-01,7.605217757225037
2021-10-04,7.6103880095481875
2021-10-05,7.616867730617523
2021-10-06,7.6220877385139465
2021-10-07,7.62692629814148
2021-10-08,7.6320845937728885
2021-10-11,7.63747838973999
2021-10-13,7.64354017496109
2021-10-14,7.651182780265808
2021-10-15,7.658341131210327
2021-10-18,7.664337251186371
2021-10-19,7.667815914154053
2021-10-20,7.671916813850403
2021-10-21,7.674318199157715
2021-10-22,7.675513582229614
2021-10-25,7.677972640991211
2021-10-26,7.6799209022521975
2021-10-27,7.68050859451294
2021-10-28,7.681341066360473
2021-10-29,7.679774174690246
2021-11-01,7.679824557304382
2021-11-03,7.680182104110718
2021-11-04,7.67882485628128
2021-11-05,7.679091558456421
2021-11-08,7.67983984708786
2021-11-09,7.6805178165435795
2021-11-10,7.681544058322906
2021-11-11,7.683520226478577
2021-11-12,7.686961121559143
2021-11-16,7.690954592227936
2021-11-17,7.693338084220886
2021-11-18,7.695159034729004
2021-11-19,7.697799258232116
2021-11-22,7.699665982723236
2021-11-23,7.702155587673187
2021-11-24,7.705124785900116
2021-11-25,7.710168302059174
2021-11-26,7.71342937707901
2021-11-29,7.719233117103577
2021-11-30,7.725769898891449
2021-12-01,7.732203843593598
2021-12-02,7.74169358253479
2021-12-03,7.751367392539978
2021-12-06,7.759661974906922
2021-12-07,7.769207892417907
2021-12-08,7.781439218521118
2021-12-09,7.801452534198761
2021-12-10,7.818753411769867
2021-12-13,7.83527214050293
2021-12-14,7.852876615524292
2021-12-15,7.872113025188446
2021-12-16,7.892352199554443
2021-12-17,7.91140554189682
2021-12-20,7.930150773525238
2021-12-21,7.947529716491699
2021-12-22,7.964603264331817
2021-12-23,7.983765242099762
2021-12-27,8.00296446800232
2021-12-28,8.021170315742493
2021-12-29,8.037641398906707
2021-12-30,8.054125385284424
2022-01-03,8.071037623882294
2022-01-04,8.088653829097748
2022-01-05,8.10321883201599
2022-01-06,8.118919730186462
2022-01-07,8.133784713745117
2022-01-10,8.149026994705201
2022-01-11,8.166694877147675
2022-01-12,8.185843150615693
2022-01-13,8.20549042224884
2022-01-14,8.226712243556976
2022-01-17,8.247504315376283
2022-01-18,8.268536341190337
2022-01-19,8.288935148715973
2022-01-20,8.310020706653596
2022-01-21,8.330982999801636
2022-01-24,8.352281668186187
2022-01-25,8.37539070367813
2022-01-26,8.40042592048645
2022-01-27,8.425547921657563
2022-01-28,8.448038918972015
2022-01-31,8.470092816352844
2022-02-01,8.49273139476776
2022-02-02,8.515219984054566
2022-02-03,8.537138900756837
2022-02-04,8.558102474212646
2022-02-07,8.578905749320985
2022-02-08,8.599318950176238
2022-02-09,8.619966628551483
2022-02-10,8.641324541568757
2022-02-11,8.665924017429353
2022-02-14,8.688011331558227
2022-02-15,8.70966819524765
2022-02-16,8.732096338272095
2022-02-17,8.754575266838074
2022-02-18,8.778174540996552
2022-02-21,8.801877112388611
2022-02-22,8.825866339206696
2022-02-23,8.849411072731018
2022-02-24,8.871072447299957
2022-02-25,8.89313136100769
2022-03-02,8.916871392726899
2022-03-03,8.939572033882142
2022-03-04,8.96036919593811
2022-03-07,8.976483089923859
2022-03-08,8.99417456626892
2022-03-09,9.012325439453125
2022-03-10,9.032746996879577
2022-03-11,9.05106588602066
2022-03-14,9.067688550949097
2022-03-15,9.083783466815948
2022-03-16,9.09905561208725
2022-03-17,9.113181538581848
2022-03-18,9.126780664920807
2022-03-21,9.142523608207703
2022-03-22,9.157421827316284
2022-03-23,9.172221856117249
2022-03-24,9.186748857498168
2022-03-25,9.201372609138488
2022-03-28,9.214263796806335
2022-03-29,9.228354759216309
2022-03-30,9.243599543571472
2022-03-31,9.259791116714478
2022-04-01,9.274969367980956
2022-04-04,9.289213104248047
2022-04-05,9.30276710987091
2022-04-06,9.317724075317383
2022-04-07,9.335286860466004
2022-04-08,9.352233862876892
2022-04-11,9.368519244194031
2022-04-12,9.384345221519471
2022-04-13,9.400901236534118
2022-04-14,9.41763095855713
2022-04-18,9.43340138912201
2022-04-19,9.450728416442871
2022-04-20,9.4679767036438
2022-04-22,9.483432741165162
2022-04-25,9.497872214317322
2022-04-26,9.512693114280701
2022-04-27,9.529213168621062
2022-04-28,9.545561044216155
2022-04-29,9.56275279521942
2022-05-02,9.57903644323349
2022-05-03,9.595581576824188
2022-05-04,9.615870461463928
2022-05-05,9.636896419525147
2022-05-06,9.660467176437377
2022-05-09,9.682983953952789
2022-05-10,9.705521764755249
2022-05-11,9.729645586013794
2022-05-12,9.754343326091766
2022-05-13,9.78009648323059
2022-05-16,9.805435984134673
2022-05-17,9.830392487049103
2022-05-18,9.853492574691773
2022-05-19,9.877517476081849
2022-05-20,9.9040758395195
2022-05-23,9.933922994136811
2022-05-24,9.961288378238677
2022-05-25,9.990414829254151
2022-05-26,10.016727719306946
2022-05-27,10.039786067008972
2022-05-30,10.06185781955719
2022-05-31,10.083946228027344
2022-06-01,10.105389475822449
2022-06-02,10.1256702709198
2022-06-03,10.146677618026734
2022-06-06,10.168749108314515
2022-06-07,10.191572966575622
2022-06-08,10.2144495677948
2022-06-09,10.236635656356812
2022-06-10,10.258005175590515
2022-06-13,10.277939891815185
2022-06-14,10.29770972251892
2022-06-15,10.316164164543151
2022-06-17,10.331286349296569
2022-06-20,10.34553057193756
2022-06-21,10.35891544342041
2022-06-22,10.373826723098755
2022-06-23,10.387922096252442
2022-06-24,10.402270889282226
2022-06-27,10.4205628824234
2022-06-28,10.439387860298156
2022-06-29,10.459963796138764
2022-06-30,10.47941764831543
2022-07-01,10.500369341373444
2022-07-04,10.521237728595734
2022-07-05,10.540320782661437
2022-07-06,10.557965025901794
2022-07-07,10.577652695178985
2022-07-08,10.599794094562531
2022-07-11,10.622070171833037
2022-07-12,10.642593352794647
2022-07-13,10.662181854248047
2022-07-14,10.678671875
2022-07-15,10.696052432060242
2022-07-18,10.71440408706665
2022-07-19,10.734242281913758
2022-07-20,10.753403511047363
2022-07-21,10.772495436668397
2022-07-22,10.791060299873353
2022-07-25,10.811282472610474
2022-07-26,10.831191182136536
2022-07-27,10.853000388145446
2022-07-28,10.876834759712219
2022-07-29,10.90376224040985
2022-08-01,10.92940248966217
2022-08-02,10.954883217811584
2022-08-03,10.980329427719116
2022-08-04,11.006649918556214
2022-08-05,11.03457832813263
2022-08-08,11.068381323814393
2022-08-09,11.102690424919128
2022-08-10,11.13835078239441
2022-08-11,11.172626128196717
2022-08-12,11.209688401222229
2022-08-15,11.247203540802001
2022-08-16,11.285569615364075
2022-08-17,11.32544828414917
2022-08-18,11.369782104492188
2022-08-19,11.40848244190216
2022-08-22,11.4506822681427
2022-08-23,11.49682199716568
2022-08-24,11.543703789710998
2022-08-25,11.589249866008759
2022-08-26,11.634926340579987
2022-08-29,11.68307868719101
2022-08-30,11.725940148830414
2022-08-31,11.770030539035798
2022-09-01,11.815284688472747
2022-09-02,11.860488164424897
2022-09-05,11.905547406673431
2022-09-06,11.948096051216126
2022-09-08,11.989478206634521
2022-09-09,12.028637647628784
2022-09-12,12.066131949424744
2022-09-13,12.099589281082153
2022-09-14,12.136007251739501
2022-09-15,12.170745544433593
2022-09-16,12.204826359748841
2022-09-19,12.239905152320862
2022-09-20,12.271076226234436
2022-09-21,12.301766982078552
2022-09-22,12.334210810661316
2022-09-23,12.360716962814331
2022-09-26,12.385572338104248
2022-09-27,12.41150565624237
2022-09-28,12.435795531272888
2022-09-29,12.460496549606324
2022-09-30,12.48705482006073
2022-10-03,12.519411773681641
2022-10-04,12.549021787643433
2022-10-05,12.582859506607056
2022-10-06,12.62096809387207
2022-10-07,12.658931140899659
2022-10-10,12.695987653732299
2022-10-11,12.732111282348633
2022-10-13,12.769927129745483
2022-10-14,12.80635721206665
2022-10-17,12.843121676445007
2022-10-18,12.882144551277161
2022-10-19,12.92317539691925
2022-10-20,12.9667120885849
2022-10-21,13.015393056869506
2022-10-24,13.05520414352417
2022-10-25,13.092944855690002
2022-10-26,13.12887276172638
2022-10-27,13.164019632339478
2022-10-28,13.196657481193542
2022-10-31,13.221184687614441
2022-11-01,13.243903441429138
2022-11-03,13.266767439842225
2022-11-04,13.285157513618469
2022-11-07,13.300853719711304
2022-11-08,13.316668939590453
2022-11-09,13.331243715286256
2022-11-10,13.343508496284485
2022-11-11,13.356223225593567
2022-11-14,13.369251585006714
2022-11-16,13.380851483345031
2022-11-17,13.394773693084717
2022-11-18,13.40784119606018
2022-11-21,13.419999933242797
2022-11-22,13.428310780525207
2022-11-23,13.437694883346557
2022-11-24,13.448342890739442
2022-11-25,13.458742904663087
2022-11-28,13.4710640335083
2022-11-29,13.485979700088501
2022-11-30,13.50356954574585
2022-12-01,13.51595950126648
2022-12-02,13.530530567169189
2022-12-05,13.545196723937988
2022-12-06,13.559146523475647
2022-12-07,13.572522988319397
2022-12-08,13.583991856575013
2022-12-09,13.593811688423157
2022-12-12,13.601623802185058
2022-12-13,13.6069935131073
2022-12-14,13.608706936836242
2022-12-15,13.610939693450927
2022-12-16,13.612051582336425
2022-12-19,13.614806394577027
2022-12-20,13.619472608566284
2022-12-21,13.629676356315613
2022-12-22,13.639901933670044
2022-12-23,13.653058333396912
2022-12-26,13.663766674995422
2022-12-27,13.67701557636261
2022-12-28,13.690476088523864
2022-12-29,13.704432740211487
2023-01-02,13.714514565467834
2023-01-03,13.724409537315369
2023-01-04,13.735225310325623
2023-01-05,13.746348671913147
2023-01-06,13.757327632904053
2023-01-09,13.767926506996155
2023-01-10,13.778495211601257
2023-01-11,13.789791164398194
2023-01-12,13.803247756958008
2023-01-13,13.81533984184265
2023-01-16,13.824794301986694
2023-01-17,13.837523412704467
2023-01-18,13.849771270751953
2023-01-19,13.864801607131959
2023-01-20,13.8816810131073
2023-01-23,13.899764866828919
2023-01-24,13.914447689056397
2023-01-25,13.929772543907166
2023-01-26,13.9436487531662
2023-01-27,13.955966811180115
2023-01-30,13.96740774154663
2023-01-31,13.980345458984376
2023-02-01,13.993326148986817
2023-02-02,14.001296119689941
2023-02-03,14.009726076126098
2023-02-06,14.023198928833008
2023-02-07,14.037076296806335
2023-02-08,14.052227916717529
2023-02-09,14.06705008983612
2023-02-10,14.083666048049928
2023-02-13,14.100464134216308
2023-02-14,14.117550201416016
2023-02-15,14.134239811897277
2023-02-16,14.147818822860717
2023-02-17,14.160384793281555
2023-02-22,14.16911512851715
2023-02-23,14.181701798439025
2023-02-24,14.19197901725769
2023-02-27,14.200823769569396
2023-02-28,14.206682748794556
2023-03-01,14.211881442070007
2023-03-02,14.2146307182312
2023-03-03,14.221133813858032
2023-03-06,14.229400706291198
2023-03-07,14.234237847328187
2023-03-08,14.23871597290039
2023-03-09,14.240323305130005
2023-03-10,14.2428728723526
2023-03-13,14.242313351631164
2023-03-14,14.240406198501587
2023-03-15,14.240542964935303
2023-03-16,14.241734685897827
2023-03-17,14.243466472625732
2023-03-20,14.243689551353455
2023-03-21,14.2457461977005
2023-03-22,14.246524143218995
2023-03-23,14.245805282592773
2023-03-24,14.244306735992431
2023-03-27,14.244192304611206
2023-03-28,14.246122822761535
2023-03-29,14.249781970977784
2023-03-30,14.254427304267884
2023-03-31,14.256955547332764
2023-04-03,14.26342544078827
2023-04-04,14.272989807128907
2023-04-05,14.282126030921937
2023-04-06,14.291450643539429
2023-04-10,14.302342495918275
2023-04-11,14.317436232566834
2023-04-12,14.333469471931458
2023-04-13,14.346465625762939
2023-04-14,14.359471673965453
2023-04-17,14.37412567615509
2023-04-18,14.390959930419921
2023-04-19,14.40412458896637
2023-04-20,14.4165088224411
2023-04-24,14.432612495422363
2023-04-25,14.44916642665863
2023-04-26,14.463094444274903
2023-04-27,14.474569368362427
2023-04-28,14.48797634601593
2023-05-02,14.499313006401062
2023-05-03,14.510360498428344
2023-05-04,14.524109292030335
2023-05-05,14.539906668663026
2023-05-08,14.555943937301636
2023-05-09,14.571016716957093
2023-05-10,14.58592483997345
2023-05-11,14.603929615020752
2023-05-12,14.623822512626647
2023-05-15,14.639028186798095
2023-05-16,14.655565314292907
2023-05-17,14.669412813186646
2023-05-18,14.681760063171387
2023-05-19,14.690097117424012
2023-05-22,14.698952374458313
2023-05-23,14.709442477226258
2023-05-24,14.721127791404724
2023-05-25,14.731442384719848
2023-05-26,14.741460289955139
2023-05-29,14.747460494041443
2023-05-30,14.751279244422912
2023-05-31,14.75451374053955
2023-06-01,14.762142901420594
2023-06-02,14.764827647209167
2023-06-05,14.768383555412292
2023-06-06,14.772988963127137
2023-06-07,14.778205695152282
2023-06-09,14.786089253425597
2023-06-12,14.799948449134826
2023-06-13,14.811876816749573
2023-06-14,14.82524796962738
2023-06-15,14.835766444206238
2023-06-16,14.848032450675964
2023-06-19,14.861944785118103
2023-06-20,14.874195904731751
2023-06-21,14.895925011634827
2023-06-22,14.914283270835876
2023-06-23,14.926800007820129
2023-06-26,14.942660784721374
2023-06-27,14.957936053276063
2023-06-28,14.977348771095276
2023-06-29,14.997992587089538
2023-06-30,15.013719553947448
2023-07-03,15.032054257392883
2023-07-04,15.052749438285828
2023-07-05,15.072106766700745
2023-07-06,15.090102338790894
2023-07-07,15.108322157859803
2023-07-10,15.125449376106262
2023-07-11,15.141720471382142
2023-07-12,15.15785216808319
2023-07-13,15.173523697853089
2023-07-14,15.192416248321534
2023-07-17,15.21277904510498
2023-07-18,15.231639513969421
2023-07-19,15.25241605758667
2023-07-20,15.27318883419037
2023-07-21,15.29451648235321
2023-07-24,15.311779818534852
2023-07-25,15.3334281873703
2023-07-26,15.35204861164093
2023-07-27,15.362515769004823
2023-07-28,15.374279055595398
2023-07-31,15.391465706825256
2023-08-01,15.407613444328309
2023-08-02,15.42111843585968
2023-08-03,15.43724280834198
2023-08-04,15.450412735939025
2023-08-07,15.46210455417633
2023-08-08,15.470790333747864
2023-08-09,15.477572531700135
2023-08-10,15.481707348823548
2023-08-11,15.494515700340271
2023-08-14,15.509435210227966
2023-08-15,15.527183804512024
2023-08-16,15.546531462669373
2023-08-17,15.566550374031067
2023-08-18,15.593915166854858
2023-08-21,15.620426774024963
2023-08-22,15.648278512954711
2023-08-23,15.685939831733704
2023-08-24,15.726381063461304
2023-08-25,15.765556554794312
2023-08-28,15.80711820602417
2023-08-29,15.850920820236206
2023-08-30,15.893243465423584
2023-08-31,15.93141821861267
2023-09-01,15.97336452960968
2023-09-04,16.014122190475465
2023-09-05,16.059754452705384
2023-09-06,16.105694541931154
2023-09-08,16.155894732475282
2023-09-11,16.205690298080444
2023-09-12,16.25380947589874
2023-09-13,16.301289019584654
2023-09-14,16.35026922225952
2023-09-15,16.396517634391785
2023-09-18,16.440072975158692
2023-09-19,16.48683946609497
2023-09-20,16.533001074790956
2023-09-21,16.578145923614503
2023-09-22,16.62415940761566
2023-09-25,16.67172158241272
2023-09-26,16.718146290779114
2023-09-27,16.768389015197755
2023-09-28,16.820588550567628
2023-09-29,16.875057711601258
2023-10-02,16.93282703399658
2023-10-03,16.98851841926575
2023-10-04,17.039564499855043
2023-10-05,17.090080938339234
2023-10-06,17.141371183395385
2023-10-09,17.196214447021486
2023-10-10,17.250794043540953
2023-10-11,17.30196354866028
2023-10-13,17.357595138549804
2023-10-16,17.414128279685976
2023-10-17,17.474898858070375
2023-10-18,17.53940053462982
2023-10-19,17.607624111175536
2023-10-20,17.675763869285582
2023-10-23,17.7334029340744
2023-10-24,17.79057631492615
2023-10-25,17.84878393650055
2023-10-26,17.90536903858185
2023-10-27,17.960460801124572
2023-10-30,18.013799557685854
2023-10-31,18.065014443397523
2023-11-01,18.117693881988526
2023-11-03,18.173264999389648
2023-11-06,18.224670433998106
2023-11-07,18.27529305934906
2023-11-08,18.3210991191864
2023-11-09,18.368016047477724
2023-11-10,18.41323266029358
2023-11-13,18.462288880348204
2023-11-14,18.512087783813477
2023-11-16,18.56162596702576
2023-11-17,18.61686161518097
2023-11-20,18.671842966079712
2023-11-21,18.724645981788637
2023-11-22,18.77904604911804
2023-11-23,18.836748600006104
2023-11-24,18.894065380096436
2023-11-27,18.947953357696534
2023-11-28,19.004164547920226
2023-11-29,19.057880034446715
2023-11-30,19.11434215068817
2023-12-01,19.16778234958649
2023-12-04,19.21830137729645
2023-12-05,19.268526182174682
2023-12-06,19.31419783592224
2023-12-07,19.35928315639496
2023-12-08,19.40929753303528
2023-12-11,19.460716609954833
2023-12-12,19.508971590995788
2023-12-13,19.56075279712677
2023-12-14,19.614513669013977
2023-12-15,19.671057181358336
2023-12-18,19.7289999961853
2023-12-19,19.790212149620057
2023-12-20,19.84897635936737
2023-12-21,19.90706235408783
2023-12-22,19.96875343322754
2023-12-26,20.031663284301757
2023-12-27,20.094981751441956
2023-12-28,20.158779621124268
2024-01-02,20.226665782928468
2024-01-03,20.299926934242247
2024-01-04,20.373168082237243
2024-01-05,20.44694879055023
2024-01-08,20.519012336730956
2024-01-09,20.5914951133728
2024-01-10,20.661443457603454
2024-01-11,20.73272145271301
2024-01-12,20.805809950828554
2024-01-15,20.88038330078125
2024-01-16,20.952179737091065
2024-01-17,21.022068567276
2024-01-18,21.09057315826416
2024-01-19,21.158174648284913
2024-01-22,21.22780798435211
2024-01-23,21.296256909370424
2024-01-24,21.364278926849366
2024-01-25,21.437057857513427
2024-01-26,21.51321479797363
2024-01-29,21.59014000892639
2024-01-30,21.663019428253175
2024-01-31,21.736941270828247
2024-02-01,21.81324824810028
2024-02-02,21.886894488334654
2024-02-05,21.96005495071411
2024-02-06,22.03269940853119
2024-02-07,22.10992808818817
2024-02-08,22.18545401573181
2024-02-09,22.257589244842528
