Date,MA_35
2020-01-02,
2020-01-03,
2020-01-06,
2020-01-07,
2020-01-08,
2020-01-09,
2020-01-10,
2020-01-13,
2020-01-14,
2020-01-15,
2020-01-16,
2020-01-17,
2020-01-20,
2020-01-21,
2020-01-22,
2020-01-23,
2020-01-24,
2020-01-27,
2020-01-28,
2020-01-29,
2020-01-30,
2020-01-31,
2020-02-03,
2020-02-04,
2020-02-05,
2020-02-06,
2020-02-07,
2020-02-10,
2020-02-11,
2020-02-12,
2020-02-13,
2020-02-14,
2020-02-17,
2020-02-18,
2020-02-19,8.237689099993025
2020-02-20,8.231480053492955
2020-02-21,8.221052088056291
2020-02-26,8.184434822627477
2020-02-27,8.14152889251709
2020-02-28,8.100453935350691
2020-03-02,8.069647680010114
2020-03-03,8.036055387769427
2020-03-04,8.008672033037458
2020-03-05,7.97117919921875
2020-03-06,7.917686176300049
2020-03-09,7.810461262294225
2020-03-10,7.71262948172433
2020-03-11,7.599991662161691
2020-03-12,7.464507838657924
2020-03-13,7.353939574105399
2020-03-16,7.222117403575353
2020-03-17,7.092364924294608
2020-03-18,6.959109933035714
2020-03-19,6.827049051012311
2020-03-20,6.692918464115688
2020-03-23,6.554091399056571
2020-03-24,6.433095223563058
2020-03-25,6.322765806743077
2020-03-26,6.209411532538278
2020-03-27,6.089291048049927
2020-03-30,5.963518721716745
2020-03-31,5.844592196600778
2020-04-01,5.726541369301932
2020-04-02,5.61533636365618
2020-04-03,5.497603920527867
2020-04-06,5.386558096749442
2020-04-07,5.282915360586983
2020-04-08,5.187073680332729
2020-04-09,5.084147330692836
2020-04-13,4.975728389195034
2020-04-14,4.870732348305839
2020-04-15,4.769159289768764
2020-04-16,4.685656016213553
2020-04-17,4.612660312652588
2020-04-20,4.537913336072649
2020-04-22,4.460061808994838
2020-04-23,4.387623310089111
2020-04-24,4.300537940434047
2020-04-27,4.230169105529785
2020-04-28,4.185750756944929
2020-04-29,4.202865368979317
2020-04-30,4.206765910557338
2020-05-04,4.2189451081412175
2020-05-05,4.261452960968017
2020-05-06,4.276418249947684
2020-05-07,4.311045449120658
2020-05-08,4.35466775894165
2020-05-11,4.409275218418666
2020-05-12,4.456479631151471
2020-05-13,4.500977570669992
2020-05-14,4.547943156106132
2020-05-15,4.5789882251194545
2020-05-18,4.612580578667777
2020-05-19,4.646730143683297
2020-05-20,4.694491761071341
2020-05-21,4.740740946360996
2020-05-22,4.777995021002633
2020-05-25,4.819229221343994
2020-05-26,4.8523439543587825
2020-05-27,4.888881574358259
2020-05-28,4.920722661699568
2020-05-29,4.952086108071463
2020-06-01,4.976046507699149
2020-06-02,5.0125046048845565
2020-06-03,5.048644229343959
2020-06-04,5.0860574994768415
2020-06-05,5.1315902301243375
2020-06-08,5.185799707685198
2020-06-09,5.230297688075474
2020-06-10,5.273681177411761
2020-06-12,5.3043282645089285
2020-06-15,5.334179278782436
2020-06-16,5.377323954445975
2020-06-17,5.417045715876988
2020-06-18,5.451672921861921
2020-06-19,5.477702971867153
2020-06-22,5.500787775857108
2020-06-23,5.534778159005302
2020-06-24,5.559136608668736
2020-06-25,5.592490141732352
2020-06-26,5.619555050986154
2020-06-29,5.644868687220982
2020-06-30,5.67193363734654
2020-07-01,5.700351810455322
2020-07-02,5.735934257507324
2020-07-03,5.772392272949219
2020-07-06,5.815059348515102
2020-07-07,5.84443278993879
2020-07-08,5.876035049983433
2020-07-09,5.898642240251814
2020-07-10,5.9250703539167136
2020-07-13,5.952851717812674
2020-07-14,5.980075836181641
2020-07-15,6.009290068490165
2020-07-16,6.031499249594552
2020-07-17,6.05514132635934
2020-07-20,6.074246038709368
2020-07-21,6.098445306505476
2020-07-22,6.1115797315325056
2020-07-23,6.120339693341936
2020-07-24,6.130691732679095
2020-07-27,6.139451762608119
2020-07-28,6.141604614257813
2020-07-29,6.153150694710868
2020-07-30,6.164457934243338
2020-07-31,6.177197905949184
2020-08-03,6.18595769064767
2020-08-04,6.189224883488246
2020-08-05,6.203079468863351
2020-08-06,6.21597877229963
2020-08-07,6.226490020751953
2020-08-10,6.246394457135882
2020-08-11,6.257781328473772
2020-08-12,6.277526528494699
2020-08-13,6.288435799734933
2020-08-14,6.303006689889091
2020-08-17,6.310492965153285
2020-08-18,6.322198227473668
2020-08-19,6.331594984872001
2020-08-20,6.336931991577148
2020-08-21,6.341552570887974
2020-08-24,6.345217963627406
2020-08-25,6.350316170283726
2020-08-26,6.34689678464617
2020-08-27,6.3469799041748045
2020-08-28,6.347222341809954
2020-08-31,6.345076506478446
2020-09-01,6.344841371263777
2020-09-02,6.340546403612409
2020-09-03,6.341823727743966
2020-09-04,6.343260179247175
2020-09-08,6.339442798069546
2020-09-09,6.334351852961949
2020-09-10,6.326952362060547
2020-09-11,6.32145962033953
2020-09-14,6.3131011281694684
2020-09-15,6.300921671731132
2020-09-16,6.2924040521894185
2020-09-17,6.284284360068185
2020-09-18,6.2749706132071355
2020-09-21,6.264622061593192
2020-09-22,6.256661673954555
2020-09-23,6.244322967529297
2020-09-24,6.222192941393171
2020-09-25,6.197595255715506
2020-09-28,6.172440242767334
2020-09-29,6.139484024047851
2020-09-30,6.1118612970624655
2020-10-01,6.082964951651437
2020-10-02,6.052556106022426
2020-10-05,6.031540611812047
2020-10-06,6.010286263057163
2020-10-07,5.984574059077672
2020-10-08,5.9650709969656805
2020-10-09,5.941746875217983
2020-10-13,5.922403049468994
2020-10-14,5.898521723066057
2020-10-15,5.873685182843889
2020-10-16,5.850679588317871
2020-10-19,5.829743685041155
2020-10-20,5.810957023075649
2020-10-21,5.797185475485666
2020-10-22,5.781025832039969
2020-10-23,5.763274097442627
2020-10-26,5.7423381396702355
2020-10-27,5.7181384495326455
2020-10-28,5.68956048148019
2020-10-29,5.66217656816755
2020-10-30,5.636862400599888
2020-11-03,5.619110638754709
2020-11-04,5.603508186340332
2020-11-05,5.5893385750906805
2020-11-06,5.573576927185059
2020-11-09,5.56927832194737
2020-11-10,5.580661760057722
2020-11-11,5.596423407963344
2020-11-12,5.605259486607143
2020-11-13,5.62436455317906
2020-11-16,5.647370229448591
2020-11-17,5.675709342956543
2020-11-18,5.7069142614092145
2020-11-19,5.742815780639648
2020-11-23,5.786518628256662
2020-11-24,5.837226608821324
2020-11-25,5.894780499594552
2020-11-26,5.940871361323765
2020-11-27,5.9852109772818425
2020-11-30,6.025888824462891
2020-12-01,6.066964708055768
2020-12-02,6.115602942875453
2020-12-03,6.167425319126674
2020-12-04,6.227606214795794
2020-12-07,6.285319341932024
