Data,BB_Centro_20,BB_Superior_20_2,BB_Inferior_20_2
2021-12-28,9.572500000000002,10.179646041566253,8.96535395843375
2021-12-29,9.609,10.096610716172659,9.121389283827341
2021-12-30,9.6415,9.97993447628299,9.303065523717011
2022-01-03,9.6535,9.983238333260106,9.323761666739893
2022-01-04,9.661000000000001,9.992433886397775,9.329566113602228
2022-01-05,9.647499999999999,10.003612046235148,9.29138795376485
2022-01-06,9.625499999999999,9.996017419151697,9.254982580848301
2022-01-07,9.606,9.978891969681204,9.233108030318796
2022-01-10,9.5845,9.964664784215989,9.204335215784011
2022-01-11,9.571,9.922052552671156,9.219947447328844
2022-01-12,9.575,9.940484537796763,9.209515462203235
2022-01-13,9.595,10.030889894354177,9.159110105645825
2022-01-14,9.631,10.222408666259138,9.039591333740862
2022-01-17,9.661,10.362604176906558,8.959395823093441
2022-01-18,9.705,10.513806788456138,8.896193211543862
2022-01-19,9.7605,10.631155530408947,8.889844469591054
2022-01-20,9.8195,10.748143039459702,8.890856960540297
2022-01-21,9.8795,10.848220806011781,8.910779193988219
2022-01-24,9.939499999999999,10.946705095927971,8.932294904072027
2022-01-25,10.010000000000002,11.11023920844042,8.909760791559583
2022-01-26,10.095,11.320646982746633,8.869353017253369
2022-01-27,10.184000000000001,11.492601503413848,8.875398496586154
2022-01-28,10.251999999999999,11.552260702604283,8.951739297395715
2022-01-31,10.3065,11.602473927613044,9.010526072386956
2022-02-01,10.37,11.675583152626137,9.064416847373861
2022-02-02,10.443999999999999,11.676667624984272,9.211332375015726
2022-02-03,10.511,11.63660439904882,9.385395600951178
2022-02-04,10.584999999999999,11.594439656964596,9.575560343035402
2022-02-07,10.654,11.479983305553333,9.828016694446667
2022-02-08,10.7035,11.375379531808598,10.031620468191402
2022-02-09,10.7405,11.303367657624941,10.17763234237506
2022-02-10,10.776,11.257812367934786,10.294187632065213
2022-02-11,10.814499999999999,11.325617454829876,10.303382545170122
2022-02-14,10.84,11.337869143661989,10.342130856338011
2022-02-15,10.854,11.334149099650237,10.373850900349762
2022-02-16,10.878,11.333081253589533,10.422918746410467
2022-02-17,10.895999999999999,11.331159982680527,10.460840017319471
2022-02-18,10.917,11.332089083653887,10.501910916346112
2022-02-21,10.949000000000002,11.37907465692194,10.518925343078063
2022-02-22,10.9615,11.413036557941991,10.509963442058007
2022-02-23,10.966999999999999,11.438642148020808,10.49535785197919
2022-02-24,10.959,11.41117136947028,10.50682863052972
2022-02-25,10.9835,11.465219507816256,10.501780492183743
2022-03-02,11.022,11.561574881394412,10.482425118605589
2022-03-03,11.0425,11.612075095552731,10.47292490444727
2022-03-04,11.0715,11.658599023298555,10.484400976701446
2022-03-07,11.067,11.667319213331506,10.466680786668494
2022-03-08,11.064,11.668627767177728,10.459372232822272
2022-03-09,11.071,11.662444262623026,10.479555737376973
2022-03-10,11.102500000000001,11.658874542533331,10.54612545746667
2022-03-11,11.1115,11.643003329692213,10.579996670307786
2022-03-14,11.102,11.660780627325169,10.543219372674832
2022-03-15,11.057500000000001,11.696013899613956,10.418986100386046
2022-03-16,11.021,11.746125034590374,10.295874965409627
2022-03-17,10.98,11.830164070852582,10.129835929147418
2022-03-18,10.9415,11.856987215697451,10.026012784302548
2022-03-21,10.924000000000001,11.852097091109828,9.995902908890175
2022-03-22,10.9005,11.84206588499673,9.958934115003268
2022-03-23,10.8705,11.79657775051569,9.94442224948431
2022-03-24,10.8485,11.756343598865023,9.940656401134977
2022-03-25,10.816500000000001,11.683734564275365,9.949265435724637
2022-03-28,10.7865,11.646641359251449,9.926358640748552
2022-03-29,10.758,11.57628061072894,9.939719389271058
2022-03-30,10.73,11.465419679681844,9.994580320318157
2022-03-31,10.717,11.408180530915025,10.025819469084976
2022-04-01,10.6965,11.319608506222231,10.07339149377777
2022-04-04,10.712,11.341439182296996,10.082560817703003
2022-04-05,10.711,11.339712971076775,10.082287028923226
2022-04-06,10.7075,11.333258487126392,10.081741512873608
2022-04-07,10.713,11.360394779095557,10.065605220904441
2022-04-08,10.742,11.461315464064478,10.022684535935523
2022-04-11,10.7765,11.540045056058757,10.012954943941244
2022-04-12,10.8225,11.596250265708779,10.04874973429122
2022-04-13,10.885,11.679308703080657,10.090691296919342
2022-04-14,10.954,11.667579560717579,10.240420439282422
2022-04-18,11.003,11.634192688904527,10.371807311095473
2022-04-19,11.05,11.694686786456645,10.405313213543357
2022-04-20,11.102500000000001,11.746758039183721,10.45824196081628
2022-04-22,11.1245,11.740308411764747,10.508691588235251
2022-04-25,11.1325,11.735680168597822,10.529319831402178
2022-04-26,11.141499999999999,11.727665954586252,10.555334045413746
2022-04-27,11.161999999999999,11.686498758214588,10.63750124178541
2022-04-28,11.1745,11.671881564850224,10.677118435149776
2022-04-29,11.175999999999998,11.671470005465533,10.680529994534464
2022-05-02,11.164,11.671559693145042,10.656440306854957
2022-05-03,11.1645,11.671481781049394,10.657518218950607
2022-05-04,11.203,11.747372163718726,10.658627836281273
2022-05-05,11.246,11.79550312484167,10.696496875158331
2022-05-06,11.309000000000001,11.927755967541858,10.690244032458144
2022-05-09,11.3275,11.97417164042237,10.680828359577632
2022-05-10,11.347999999999999,12.031939055456835,10.664060944543163
2022-05-11,11.3935,12.185014870027045,10.601985129972954
2022-05-12,11.4455,12.340973411988987,10.550026588011011
2022-05-13,11.493500000000001,12.505621794210583,10.481378205789419
2022-05-16,11.5545,12.68323427015921,10.425765729840792
2022-05-17,11.617500000000001,12.802189610693233,10.43281038930677
2022-05-18,11.653,12.870021385445568,10.435978614554433
2022-05-19,11.696,12.964806318428659,10.42719368157134
2022-05-20,11.774000000000001,13.089821136461252,10.45817886353875
2022-05-23,11.885,13.29030573560582,10.47969426439418
2022-05-24,11.978,13.371694068974623,10.584305931025376
2022-05-25,12.08,13.458511783352765,10.701488216647235
2022-05-26,12.18,13.527621686723187,10.832378313276813
2022-05-27,12.2485,13.48699271718757,11.01000728281243
2022-05-30,12.309999999999999,13.384057726567962,11.235942273432036
2022-05-31,12.368,13.261051539739968,11.474948460260032
2022-06-01,12.392,13.232591270601162,11.551408729398837
2022-06-02,12.411999999999999,13.197489455187577,11.62651054481242
2022-06-03,12.423,13.193757658684886,11.652242341315114
2022-06-06,12.450999999999999,13.153413883090483,11.748586116909514
2022-06-07,12.481,13.120140870725647,11.841859129274352
2022-06-08,12.4875,13.11891862000148,11.856081379998521
2022-06-09,12.4805,13.121830032453397,11.839169967546601
2022-06-10,12.4565,13.129881881175233,11.783118118824767
2022-06-13,12.419,13.13615519864791,11.701844801352092
2022-06-14,12.395999999999999,13.136736475621486,11.655263524378512
2022-06-15,12.373,13.15994880459467,11.586051195405329
2022-06-17,12.304,13.27848285880543,11.32951714119457
2022-06-20,12.229,13.301152777801606,11.156847222198392
2022-06-21,12.117999999999999,13.225954017666561,11.010045982333436
2022-06-22,12.0245,13.196766809938984,10.852233190061016
2022-06-23,11.9115,13.122889371971958,10.700110628028042
2022-06-24,11.793000000000001,13.007371832417366,10.578628167582636
2022-06-27,11.74,12.933332353229158,10.546667646770842
2022-06-28,11.706499999999998,12.887744214689375,10.525255785310621
2022-06-29,11.6665,12.832893902951477,10.500106097048521
2022-06-30,11.624500000000001,12.774941105334115,10.474058894665887
2022-07-01,11.5995,12.73074942570512,10.468250574294881
2022-07-04,11.5765,12.667482657009268,10.48551734299073
2022-07-05,11.5305,12.5712380984061,10.4897619015939
2022-07-06,11.47,12.42795835531957,10.512041644680432
2022-07-07,11.428999999999998,12.290061768063886,10.567938231936111
2022-07-08,11.403,12.194643194481374,10.611356805518627
2022-07-11,11.383,12.127837672177627,10.638162327822371
2022-07-12,11.361999999999998,12.071888056408774,10.652111943591223
2022-07-13,11.334999999999999,11.980910210478397,10.689089789521601
2022-07-14,11.303,11.916603678023899,10.689396321976103
2022-07-15,11.315999999999999,11.920662585336242,10.711337414663756
2022-07-18,11.336,11.950882102520676,10.721117897479324
2022-07-19,11.3785,12.007125066064393,10.749874933935608
2022-07-20,11.4225,12.04802293912268,10.79697706087732
2022-07-21,11.474,12.028499299985555,10.919500700014446
2022-07-22,11.536,11.971885064522688,11.100114935477311
2022-07-25,11.591,12.17908878670903,11.002911213290968
2022-07-26,11.645500000000002,12.378381120538918,10.912618879461085
2022-07-27,11.7115,12.573816952353406,10.849183047646592
2022-07-28,11.8,12.842042528680683,10.757957471319319
2022-07-29,11.914,13.294120513425998,10.533879486574001
2022-08-01,12.006,13.589990962228432,10.422009037771568
2022-08-02,12.1235,13.850990117269406,10.396009882730594
2022-08-03,12.249500000000001,14.06489005523108,10.434109944768922
2022-08-04,12.365499999999999,14.286130104939609,10.444869895060389
2022-08-05,12.4885,14.535230640751202,10.441769359248799
2022-08-08,12.6505,14.909661232334816,10.391338767665182
2022-08-09,12.833000000000002,15.266789334826697,10.399210665173307
2022-08-10,13.0125,15.547367379485431,10.477632620514568
